node1.weight[0],node1.bias[0],node2.weight[0],node2.bias[0],edge1->2.weight[0],edge1->2.bias[0]
0.48934323,1.9999862,0.19710365,1.968169,0.1714057,-0.12786695
0.49071926,2.0004256,0.17048134,2.0362315,0.18663993,-0.16263397
0.48579302,1.9951127,0.09543127,2.1651967,0.2291154,-0.23420407
0.48619163,1.9963706,0.14765346,2.0559356,0.1996269,-0.17639463
0.4899472,2.0016007,0.15332805,2.0533507,0.19402984,-0.17153291
0.48620927,1.9913291,0.20928583,1.9267138,0.16483314,-0.1086606
0.49019513,1.9985684,0.15547329,2.063037,0.19501227,-0.17746149
0.49050105,1.9947952,0.11388597,2.1277213,0.21791998,-0.21257508
0.48086116,2.0161307,0.101182655,2.214348,0.23477586,-0.26204973
0.49039406,1.9946302,0.14473692,2.0796876,0.2022815,-0.18784647
0.48777577,1.9973769,0.17500341,1.9952166,0.18095143,-0.14084804
0.49154884,1.9941691,0.09315638,2.147537,0.22413996,-0.22012062
0.4953032,1.9977913,0.1106672,2.1418078,0.21765786,-0.21634369
0.49137428,1.9963923,0.10180223,2.1584015,0.2255723,-0.22899842
0.49753186,2.0044153,0.17666858,2.038006,0.18193935,-0.15726295
0.49236912,1.9977031,0.22566535,1.905549,0.15300241,-0.09127276
0.49216774,1.9951947,0.12648542,2.0942535,0.20693742,-0.19126901
0.48652467,2.0011108,0.20211302,1.9576458,0.16819413,-0.1218169
0.49672914,1.9973124,0.23841235,1.8999062,0.14804643,-0.08676486
0.4864797,1.9865419,0.2536458,1.8606803,0.14031596,-0.07084698
0.48536542,1.9974244,0.1201784,2.1084037,0.21376811,-0.20356251
0.48338473,1.9967136,0.18606088,1.9751358,0.17842078,-0.13479672
0.484832,2.006272,0.18314224,1.9827974,0.18042463,-0.13773315
0.48998922,1.9998317,0.14618945,2.0655842,0.1980645,-0.178235
0.4944238,1.9922948,0.1282861,2.1022851,0.21014418,-0.19873787
0.4908709,1.9995685,0.117271036,2.1240993,0.2116082,-0.20649141
0.48085305,1.9957832,0.20424092,1.9726992,0.17186944,-0.13373655
0.4886959,2.00074,0.15881816,2.025451,0.18992738,-0.15716642
0.48865262,1.9974304,0.14307636,2.0536804,0.1992684,-0.17325355
0.49448258,1.9942381,0.16502015,2.034453,0.18645996,-0.15845452
0.48625627,2.002358,0.19226643,1.9954093,0.17529702,-0.14169371
0.50485444,2.020895,0.24743408,1.8621354,0.13728695,-0.05777381
0.48966128,1.9995055,0.16507255,2.0461967,0.1904498,-0.16905855
0.49140355,2.0023859,0.17565195,2.063761,0.18962228,-0.17807257
0.49275723,2.000784,0.22908968,1.9095008,0.15278457,-0.09390569
0.49006265,1.9976687,0.15540594,2.0537765,0.19546421,-0.17385629
0.48364985,1.9921808,0.047571346,2.2365556,0.24851444,-0.2683358
0.4898172,1.9967011,0.21939033,1.9646047,0.16312575,-0.124769375
0.4883017,2.0013506,0.22145227,1.9110723,0.15735704,-0.09707117
0.49328,1.9918348,0.14869317,2.06692,0.19981226,-0.18107964
0.49076495,1.9983573,0.11710115,2.1471188,0.21780473,-0.22197975
0.4923686,1.9944915,0.21020511,1.9828999,0.16670379,-0.13324605
0.4883471,2.001249,0.18434133,1.9954989,0.17876521,-0.14271648
0.4858147,2.002626,0.1863965,1.9767761,0.17729804,-0.13381559
0.48907605,2.004637,0.1750252,2.007639,0.18250886,-0.14784117
0.4849676,1.9980351,0.1951864,1.9797196,0.1786083,-0.13901128
0.49224183,1.9923116,0.15486932,2.0526385,0.1951497,-0.17240962
0.48850757,1.9934388,0.21830359,1.9175049,0.16042997,-0.103159815
0.49118823,1.998741,0.15852082,2.05288,0.19321227,-0.17206475
0.49628845,1.9947227,0.164237,2.0141966,0.18618566,-0.14885144
0.49878812,1.989134,0.17051518,2.006003,0.18575102,-0.14792451
0.4909116,1.9974977,0.1519708,2.0202339,0.18947619,-0.15118337
0.48977137,2.0012128,0.12185475,2.1169798,0.21037307,-0.20390843
0.48346305,2.0073855,0.20891711,1.958399,0.16745526,-0.12265644
0.48989,2.0026033,0.15362987,2.0802073,0.19848463,-0.18633325
0.4853299,2.000635,0.21054876,1.9418464,0.1678571,-0.117009394
0.4909575,2.0019295,0.1701544,2.056688,0.18946482,-0.17344296
0.48472685,2.0058208,0.16898903,2.0151181,0.18671286,-0.15268107
0.49083814,1.9968709,0.1332662,2.097879,0.20590769,-0.1946252
0.5040475,2.0124094,0.19582681,1.9545183,0.16327444,-0.10727745
0.49119896,2.0005713,0.07607521,2.2122407,0.23557195,-0.25253287
0.49769366,1.9999228,0.14545824,2.0534716,0.19797191,-0.1698669
0.49173003,1.9999206,0.14691362,2.0745833,0.19722235,-0.18124129
0.4920987,2.0016444,0.23189625,1.8733131,0.15172176,-0.07759347
0.48642159,2.0022464,0.1948084,1.9737747,0.17211783,-0.13063025
0.4859739,1.9974989,0.14325936,2.056333,0.20002443,-0.17564496
0.4899426,2.0016057,0.14666915,2.0829604,0.20015688,-0.1877423
0.49465498,1.9933791,0.16026351,2.0736833,0.19494165,-0.18224283
0.48409867,2.0043514,0.18414578,1.9950795,0.17964709,-0.14326589
0.48967966,1.9932182,0.12447411,2.0749881,0.20500427,-0.18187618
0.49143487,1.9984218,0.12766911,2.081194,0.205242,-0.18522651
0.49133515,1.9958185,0.14451051,2.0751343,0.20117837,-0.18463479
0.48798952,1.9982138,0.15479977,2.0463986,0.1947034,-0.1694153
0.49643597,1.9966784,0.11542423,2.111991,0.21385257,-0.20120308
0.49014533,2.0058498,0.20428514,1.9316392,0.16568983,-0.10758581
0.49991304,2.0005424,0.2309024,1.9222804,0.15120248,-0.0962438
0.4855547,1.9955049,0.19009665,1.951766,0.17361414,-0.12097051
0.48929146,1.9982151,0.11463633,2.142328,0.21789947,-0.21956563
0.48943642,2.0012417,0.07172158,2.224358,0.23834059,-0.25932607
0.48979107,1.9980266,0.13921691,2.0514545,0.19943038,-0.1708625
0.4890535,2.001886,0.1634976,2.0254865,0.18965726,-0.15849374
0.48971292,2.0028625,0.1655592,2.0215967,0.1872813,-0.15521625
0.48700926,2.0057452,0.15311885,2.0717866,0.19730034,-0.18143098
0.48795262,1.9947425,0.09045565,2.1604695,0.22874779,-0.2296256
0.4982756,1.9984325,0.22069594,1.9767206,0.16082667,-0.12635928
0.4857791,1.9976094,0.22808667,1.9455626,0.15878417,-0.11615215
0.48843342,1.9966929,0.15016727,2.043126,0.1968951,-0.16905794
0.48866528,1.9987769,0.17115757,2.0332046,0.18686083,-0.16226186
0.4895217,2.001802,0.16460198,2.003476,0.18597741,-0.14532365
0.49000192,1.9983981,0.1046049,2.1598938,0.22180714,-0.22723913
0.48902825,1.9980794,0.097609386,2.175451,0.2270081,-0.23631026
0.49048987,2.0031602,0.13593657,2.1086464,0.20536539,-0.19993082
0.48801297,2.0038664,0.17625964,1.9958735,0.18028158,-0.14086892
0.4879326,1.9927179,0.1942325,1.9812326,0.17503889,-0.13636829
0.50858045,2.0139828,0.23226129,1.9053248,0.14719462,-0.081663266
0.48976633,2.0019991,0.17213908,2.012703,0.18559475,-0.14978072
0.49003226,2.0028996,0.12872031,2.128682,0.21043697,-0.21095558
0.4914845,1.9983394,0.10089284,2.1744773,0.2229369,-0.23300129
0.49227828,1.9945649,0.1536839,2.0589917,0.19541083,-0.17519669
0.48894528,1.9964381,0.11983435,2.0906525,0.21006097,-0.19162627
0.49176943,1.998699,0.1695719,2.0321388,0.18679138,-0.16055685
0.48656613,2.0046093,0.18945026,1.9886446,0.17576367,-0.1384795
0.48865515,2.0016077,0.0669581,2.2370083,0.24366015,-0.2683487
0.49351996,1.9894695,0.14347447,2.0642319,0.20185867,-0.18025005
0.4868878,2.0011837,0.19736582,1.9572351,0.16867629,-0.12007683
0.5046603,2.0034711,0.21038222,1.9528086,0.16024545,-0.10889046
0.4924149,1.9970263,0.14784004,2.054127,0.19663644,-0.17214273
0.4895476,1.9984232,0.09630412,2.1680055,0.2250787,-0.2311982
0.4913127,2.0019178,0.11595197,2.1505296,0.21612966,-0.221154
0.5086179,2.0068507,0.19235434,1.9978194,0.16953628,-0.1312503
0.48957968,1.9944919,0.14764836,2.0611973,0.19814596,-0.1774206
0.48391223,1.9998472,0.19676682,1.9720278,0.17257015,-0.13078779
0.48967567,2.0011215,0.15982878,2.0408418,0.19013724,-0.16471857
0.48732018,2.003492,0.19323769,1.9413681,0.17059289,-0.11305374
0.48401195,1.9958409,0.19590637,1.9496703,0.17132989,-0.12052336
0.49135983,2.000222,0.16009001,2.0582294,0.1924976,-0.17402625
0.4885935,2.0032964,0.091492206,2.2094767,0.23323557,-0.25464594
0.48935324,1.9985186,0.16880657,2.0182726,0.18487237,-0.15317588
0.48712042,1.9998679,0.19481868,1.9812315,0.17340949,-0.13515997
0.4899556,2.0002718,0.121174425,2.1267705,0.21205728,-0.20943928
0.48444158,1.997115,0.07061227,2.2121074,0.24072409,-0.25716132
0.49329746,1.9951688,0.14704221,2.0830672,0.19920766,-0.18657874
0.48980534,2.0017164,0.14115053,2.0808215,0.20065925,-0.18564561
0.4895679,2.0005474,0.091674015,2.1870508,0.22769102,-0.24009149
0.48987675,1.9992785,0.15660451,2.033483,0.1908887,-0.16114298
0.48656505,2.005845,0.17865627,2.0229578,0.1824809,-0.1563411
0.4916099,1.9956179,0.20736885,1.9190531,0.16492282,-0.103545316
0.49890596,2.0085437,0.21747169,1.9048234,0.15585805,-0.08654488
0.49097663,1.9976388,0.14041032,2.1134856,0.2072707,-0.20531693
0.48661,1.998286,0.14020194,2.0602646,0.2014889,-0.17745383
0.4883756,1.9953973,0.10290329,2.1585205,0.22453624,-0.22932902
0.4936257,1.9934213,0.18145184,2.011897,0.18101169,-0.14980063
0.48785338,1.9988022,0.18009591,2.0125518,0.18153669,-0.15177123
0.4920066,2.0083094,0.26246658,1.8240807,0.1390651,-0.05183023
0.48469874,2.0067859,0.23327291,1.8969135,0.15309231,-0.088739365
0.48718166,1.9970621,0.13033827,2.1209576,0.21215762,-0.21095833
0.48988256,1.9985362,0.17137644,2.0342212,0.18740253,-0.16299543
0.4902622,2.0016744,0.16614993,2.062004,0.19246227,-0.17745616
0.49155608,1.9991311,0.15689956,2.027724,0.18736249,-0.1540176
0.4994894,2.0129697,0.17069747,1.9904704,0.18057925,-0.13295574
0.48855498,1.9920256,0.19525082,1.9879344,0.1736466,-0.13856034
0.5015893,1.9973601,0.15960625,2.0369263,0.19274914,-0.16255854
0.49049944,2.0015771,0.14721781,2.0692105,0.19735238,-0.17938547
0.4888965,1.9991277,0.16350809,2.0647736,0.19553576,-0.1811558
0.48729777,1.9999667,0.14292547,2.0601544,0.20041892,-0.17609006
0.48911408,1.9984075,0.14872617,2.0755506,0.19958276,-0.18513806
0.49696544,2.0095224,0.07050973,2.201106,0.2332448,-0.24170718
0.48908722,1.9984298,0.19085075,1.9670975,0.17422833,-0.12829125
0.48826241,1.9970504,0.12945546,2.0929632,0.20698243,-0.19279887
0.48300838,2.0037472,0.16336252,2.038383,0.19240132,-0.1671878
0.49376798,1.9908662,0.19971186,1.9638832,0.17072901,-0.124675445
0.49435753,1.9935868,0.19522673,1.9716916,0.17280722,-0.12903042
0.4841265,1.9965031,0.16517833,2.0039926,0.18808165,-0.14920513
0.48572215,2.003869,0.20026457,1.9576766,0.16908684,-0.122362435
0.48938358,2.000742,0.10565893,2.1569293,0.21964942,-0.22447978
0.4841451,1.9979742,0.20050792,1.9882898,0.17449546,-0.14083906
0.4855438,1.9909993,0.20282263,1.947018,0.16789554,-0.117975615
0.49060118,1.999559,0.09895705,2.1622705,0.22149247,-0.2260875
0.48717046,2.0007641,0.18993035,1.9739699,0.1750099,-0.13186023
0.48560253,1.9996623,0.21021423,1.9281404,0.16418007,-0.107332975
0.4943909,1.9915241,0.1576997,2.0234559,0.19384754,-0.15888958
0.49298143,1.9894407,0.14296083,2.0758867,0.20242164,-0.18575835
0.49927133,2.003801,0.18565494,2.0551946,0.18002069,-0.1666839
0.49037835,1.9999087,0.1443434,2.061573,0.19799182,-0.1756353
0.4892033,1.9991224,0.19432648,1.9634593,0.17299573,-0.12659003
0.49159086,1.9998424,0.13319953,2.10811,0.20712271,-0.20023042
0.48942533,1.9995244,0.17519474,2.051183,0.18732509,-0.17115013
0.49258244,2.0054858,0.1924926,1.9762487,0.17125973,-0.12642318
0.4885281,1.9982257,0.14268969,2.0631123,0.2004517,-0.17773442
0.48899025,1.9972982,0.1636702,2.0331783,0.18953326,-0.16249368
0.4904411,2.0008137,0.13419525,2.085299,0.20300883,-0.18738343
0.48817402,2.0028224,0.15062723,2.078347,0.19969757,-0.18587562
0.4843018,1.9963918,0.22490641,1.9221718,0.15757558,-0.10474989
0.48942,2.0030177,0.16107455,2.0380778,0.190149,-0.16380101
0.4856319,1.9973189,0.16252418,2.0608137,0.19562002,-0.18032053
0.4839736,1.9936574,0.23883152,1.8763916,0.14796238,-0.07973029
0.48682272,1.9987378,0.21033628,1.9430422,0.16421854,-0.11377754
0.4895002,1.9999913,0.09070727,2.1815035,0.2269043,-0.23683935
0.48885086,1.9963781,0.14710718,2.0879698,0.20283088,-0.19306472
0.49119255,2.0015419,0.17088184,2.054994,0.18937558,-0.17283304
0.4930669,2.000721,0.19262835,1.9915831,0.17348795,-0.13741007
0.49341297,1.9938279,0.21152562,1.9660008,0.16431578,-0.12421643
0.49112442,1.9970316,0.13899155,2.0724564,0.20034978,-0.18100159
0.49151844,1.9981326,0.1287832,2.0751216,0.20382854,-0.18167247
0.4892089,1.9956728,0.1426256,2.0710535,0.20251063,-0.18397838
0.4882191,1.9951555,0.17138577,2.0174804,0.18587446,-0.15509057
0.4992023,2.0005953,0.20081982,2.0204692,0.17205423,-0.14926603
0.49843317,2.0000536,0.20586261,1.9882667,0.16660608,-0.13196811
0.49317127,1.9953705,0.17202756,2.0468912,0.18876846,-0.16915819
0.4857413,2.002827,0.15437937,2.0553186,0.19751851,-0.17608038
0.4868474,1.993813,0.19136047,2.0047824,0.17974922,-0.15017654
0.49839133,2.0122476,0.24522081,1.8537838,0.1458067,-0.06395878
0.48838374,2.0050647,0.19476686,1.9482462,0.1719754,-0.11754064
0.4895359,2.0024529,0.14819422,2.0731502,0.19767049,-0.181903
0.4892161,2.0010154,0.16489384,2.022547,0.18716663,-0.15562895
0.5086516,2.00522,0.21541317,1.9793186,0.15859541,-0.12041342
0.4949966,1.9928774,0.13991216,2.0917408,0.20226309,-0.19036943
0.50558054,2.0009933,0.2109282,1.9555823,0.1617039,-0.113185614
0.49324822,1.9907539,0.21006455,1.9287925,0.1647423,-0.108491
0.48972267,2.000211,0.0883411,2.180656,0.22822292,-0.23671779
0.48471642,1.999612,0.072349295,2.2145908,0.23807228,-0.25582507
0.48746648,1.990287,0.2312032,1.9207177,0.15516141,-0.103197545
0.5027157,1.9997568,0.162844,2.0410342,0.1885818,-0.16032718
0.48851418,1.9952651,0.060068235,2.2169938,0.24218622,-0.256691
0.49485153,1.99597,0.116632834,2.1352618,0.21264254,-0.21068978
0.49132052,2.001435,0.1408665,2.0945635,0.202286,-0.19249775
0.48840302,1.9987067,0.17461792,2.0132768,0.18418008,-0.15260638
0.49797547,2.0027528,0.21617956,1.9856536,0.16238804,-0.12887233
0.49101767,1.9999532,0.19632795,1.9638076,0.16996413,-0.12159919
0.49007228,1.9994825,0.09005472,2.1769683,0.22600348,-0.23381205
0.48312947,1.9952053,0.053796306,2.2311268,0.24600962,-0.265327
0.49026525,2.0011787,0.15581346,2.0293145,0.19141842,-0.15894952
0.490995,1.9993916,0.16819939,2.0398366,0.18744937,-0.16399354
0.4900301,2.0060146,0.12375383,2.1509638,0.21476042,-0.2226528
0.49934042,1.999906,0.19489983,1.9792234,0.17290224,-0.12891307
0.48649406,1.9996642,0.04378225,2.2619514,0.2492238,-0.27742356
0.4867648,1.9972396,0.16849133,2.0310044,0.18853575,-0.16255105
0.48354855,1.9883859,0.212973,1.9160677,0.16325536,-0.10514828
0.49106288,1.9986749,0.09964289,2.1555128,0.22055456,-0.2225267
0.49175552,2.0005352,0.12844814,2.133127,0.2118435,-0.21368545
0.50219977,2.0058522,0.15661335,2.0474567,0.19121213,-0.16267005
0.4936498,1.9951346,0.2396762,1.8893764,0.14593948,-0.081808016
0.48375213,2.0000348,0.2224687,1.9284387,0.15955131,-0.10762264
0.48123828,1.9901626,-0.008491188,2.3088765,0.2673171,-0.30037034
0.47927278,2.002648,0.2412966,1.8446517,0.14695206,-0.06440959
0.5056865,2.005141,0.19286701,2.0032854,0.1708385,-0.13623786
0.48602033,1.9977733,0.11240983,2.121314,0.21945822,-0.21137983
0.48871005,2.000706,0.16194361,2.0158257,0.19007602,-0.15385856
0.49340495,1.990961,0.16085866,2.0307434,0.19313851,-0.16290179
0.48415783,1.990644,0.17552266,2.001724,0.18433815,-0.14954852
0.48663688,1.9969993,0.104083374,2.1446648,0.22238329,-0.22141358
0.4903304,2.0019307,0.155471,2.0701473,0.19536532,-0.1805304
0.48099405,2.0040624,0.19315696,1.9700286,0.17471302,-0.13091244
0.49744597,2.0029097,0.1697473,2.000383,0.1764108,-0.13345361
0.48845872,1.9953389,0.10518445,2.134753,0.2209109,-0.21632089
0.49032488,1.999883,0.06517695,2.2183385,0.23964992,-0.2558232
0.48832518,1.9984024,0.15063006,2.0922909,0.20174277,-0.195027
0.5052979,2.0073898,0.16632573,2.0469322,0.18278134,-0.15678436
0.48938134,2.0015047,0.1826865,1.962416,0.17501196,-0.1230729
0.48965785,2.0012705,0.1668074,2.0343337,0.1887181,-0.16281328
0.49364415,1.9963431,0.19075605,2.000766,0.17584476,-0.14302446
0.48909432,1.9987879,0.14634863,2.053176,0.1980829,-0.17286244
0.4864179,1.9903237,0.20254499,1.9599863,0.17131454,-0.12672976
0.49050736,1.9984722,0.112049654,2.1286314,0.21567336,-0.21043177
0.4895188,1.9992361,0.14472696,2.0577857,0.19873874,-0.1748746
0.4843303,2.002892,0.21351886,1.9299388,0.1630835,-0.10899217
0.4886778,1.9980952,0.21596816,1.9554248,0.16330987,-0.12031424
0.49280342,1.9943033,0.18058851,2.029788,0.18296976,-0.15926512
0.48390037,2.0010145,0.040667623,2.2851982,0.2572546,-0.29414526
0.48791692,1.9853723,0.17696746,1.9751173,0.18170527,-0.13546616
0.48622987,1.9860502,0.23580898,1.8967807,0.15113449,-0.091490224
0.49334443,1.9962165,0.20793808,1.9563645,0.16525573,-0.11967362
0.48780543,1.9998814,0.19722095,1.9690372,0.16891906,-0.124934524
0.49663186,2.0035396,0.08894695,2.1683252,0.22381712,-0.22539963
0.4886841,1.9973489,0.1776836,2.00424,0.18197057,-0.14732897
0.48570058,2.006485,0.19847128,1.956223,0.16890603,-0.120151475
0.48981282,1.9996487,0.10133003,2.1575632,0.22069976,-0.22433789
0.49002662,1.9978888,0.1429398,2.0520856,0.19723785,-0.1704947
0.49064294,1.9805809,0.2420953,1.8712714,0.1450638,-0.075877994
0.48480028,2.0126147,0.19055092,1.9801034,0.17619333,-0.13315445
0.48138237,1.994215,0.19324775,1.9819772,0.17750075,-0.13990913
0.49370742,1.9941701,0.14725092,2.0589797,0.19975924,-0.17585926
0.49363035,1.9954226,0.15069224,2.0705547,0.19673121,-0.17993703
0.48597357,1.9960678,0.12995842,2.0960374,0.21032047,-0.19840525
0.48736033,1.99924,0.14591764,2.0875487,0.20304008,-0.19291876
0.49021935,2.001066,0.17223507,2.0090504,0.18440515,-0.14939989
0.48881495,2.0017824,0.19679962,1.9765526,0.17168033,-0.13161251
0.48458207,2.004617,0.18194228,1.9897318,0.1791559,-0.13947313
0.49068367,1.9950979,0.112899885,2.0983396,0.21151292,-0.19400954
0.4942166,1.9953111,0.11950515,2.1255236,0.21223408,-0.2076742
0.48361576,1.9883039,0.23532376,1.8994647,0.15259218,-0.093494765
0.48780653,1.9991915,0.17610739,2.014079,0.18353185,-0.1529125
0.49491328,1.9929477,0.12960522,2.1104581,0.20812902,-0.20053591
0.49357083,1.9947942,0.1473841,2.059122,0.20140961,-0.1776667
0.49414077,1.9975437,0.12929393,2.1128156,0.20651652,-0.19995835
0.4897231,2.014417,0.23593242,1.8824987,0.1492449,-0.077359736
0.49138096,1.9943923,0.11733079,2.0855727,0.21069248,-0.18886547
0.48975185,2.0023148,0.14479756,2.0881836,0.20083423,-0.19006656
0.4870613,1.9955639,0.21275373,1.9472754,0.16471712,-0.11809221
0.48695874,1.9996593,0.12031163,2.1308556,0.2163883,-0.21542844
0.48837516,1.9997221,0.1647236,1.9910362,0.1834518,-0.13758339
0.48979542,1.9992287,0.14448519,2.0929093,0.20304039,-0.19404778
0.48952857,1.9958082,0.13957344,2.0924873,0.20643312,-0.1956227
0.49038273,1.9996003,0.099192426,2.1690457,0.22397086,-0.23117629
0.48921862,2.0001607,0.09838131,2.1694312,0.22324371,-0.23085316
0.48810527,1.9966143,0.109308496,2.1113052,0.21651727,-0.20303783
0.48543906,2.0004003,0.19927801,1.9850833,0.17251971,-0.13763706
0.496871,1.999038,0.15060851,2.0777001,0.19501425,-0.1800372
0.49144465,1.999818,0.049997002,2.232399,0.24380384,-0.26075545
0.4941017,2.0006692,0.16744912,1.9915857,0.18217292,-0.13612677
0.49075305,2.0050464,0.13162446,2.140886,0.2117163,-0.21785077
0.489771,1.9927814,0.1093082,2.1056585,0.21298152,-0.19762596
0.5030954,2.013735,0.14725219,2.0621927,0.19493176,-0.16863662
0.5008602,1.9968302,0.22805221,1.9110317,0.15254046,-0.09149818
0.4861778,2.0008852,0.2047477,1.9369109,0.1640579,-0.10946245
0.48852316,1.9834353,0.18311694,1.9862385,0.18149087,-0.14207567
0.47564313,1.9988213,0.19939247,1.9715285,0.17341337,-0.1331273
0.48931864,2.002049,0.10334374,2.1700885,0.22222733,-0.2316187
0.48979673,1.9975288,0.1316829,2.1147141,0.21011086,-0.20597565
0.49357677,2.0047343,0.19959262,1.9692507,0.16690378,-0.122759566
0.49057868,1.9980191,0.1425795,2.045981,0.196796,-0.16710955
0.49141607,2.0031345,0.15471405,2.0730495,0.19539231,-0.1811457
0.49158517,1.9951136,0.09674999,2.1411219,0.22338545,-0.21760903
0.4877426,2.005402,0.17396027,2.0508494,0.18889917,-0.17201199
0.49169755,2.0010035,0.15103117,2.0620732,0.19452383,-0.17459294
0.49232247,1.9943831,0.18010756,2.0005949,0.17965806,-0.1426434
0.47933072,2.0041385,0.0070484877,2.3633275,0.27748755,-0.33611736
0.48904222,2.0061083,0.13005896,2.131109,0.21056727,-0.21261574
0.4965437,1.9945482,0.19135004,1.9998488,0.1744403,-0.14009193
0.48872358,1.999387,0.18146625,2.0199099,0.18135822,-0.1540548
0.48680994,2.0054185,0.17910673,1.9781945,0.18337029,-0.13622239
0.4896546,2.0021124,0.1736806,2.0281308,0.18481496,-0.15760005
0.49005312,1.9994265,0.08383763,2.1806028,0.22833091,-0.23552777
0.4897423,1.9992013,0.18235195,2.01616,0.18259981,-0.15373993
0.4859101,2.0039017,0.18954372,1.9466717,0.17309411,-0.116904445
0.48839334,2.0011559,0.08405793,2.2053168,0.2329812,-0.2504887
0.48893794,1.9927709,0.07967085,2.1668968,0.22944918,-0.23015398
0.48414916,1.9967358,0.18621138,1.9816529,0.17770769,-0.13722609
0.49007002,1.9963095,0.11338247,2.1426082,0.21923491,-0.2203635
0.4845898,1.9970572,0.20040943,1.9566009,0.17073157,-0.12450563
0.4892425,1.9902197,0.15987654,2.042397,0.19382569,-0.16984572
0.5114086,2.0238874,0.28055882,1.8324454,0.12481494,-0.04158837
0.49096707,1.9946016,0.14976919,2.0487742,0.19603586,-0.17052782
0.4884026,2.0025263,0.17521659,2.0187407,0.18355244,-0.1541145
0.49435446,1.9967761,0.2314117,1.901314,0.1515837,-0.090171605
0.4888123,1.9917098,0.1421104,2.0688903,0.20236458,-0.18325686
0.488884,1.9996022,0.17439313,1.9934747,0.18045351,-0.13970271
0.4900496,2.001938,0.19246954,2.0011027,0.17463064,-0.14324439
0.48968503,2.0020745,0.16535383,2.0412655,0.18891212,-0.16543171
0.4998781,1.9968059,0.16653405,2.026714,0.18788736,-0.15560308
0.49060062,1.9857128,0.21577856,1.9355328,0.16353172,-0.11229028
0.4875115,1.9964638,0.18266457,1.9950172,0.17986174,-0.14350346
0.49108055,1.9967403,0.17333269,2.0120974,0.18397118,-0.15101984
0.4943746,1.9919264,0.18250705,2.007687,0.17967069,-0.14719836
0.49212417,1.9975265,0.14049724,2.0939991,0.20328099,-0.19305654
0.49621752,2.0023127,0.18564391,1.9757683,0.17707399,-0.12923191
0.4978963,1.9915403,0.19996369,1.9878453,0.17025103,-0.13362075
0.48752874,2.0019188,0.16862285,2.0070515,0.18555814,-0.14838067
0.48561296,2.0075407,0.19744477,1.957088,0.17146924,-0.12270641
0.49511328,1.9944254,0.1533139,2.058673,0.19578284,-0.17432873
0.49101403,1.9947776,0.18661447,1.9968343,0.17668211,-0.14069112
0.49391457,2.0158415,0.19185245,2.056725,0.17985646,-0.16829807
0.4868878,1.9944658,0.16895786,2.0340142,0.18912473,-0.16448231
0.4906169,1.9985988,0.13411559,2.0824065,0.20293766,-0.18609984
0.48970088,1.9996703,0.0966295,2.1738122,0.22541562,-0.23390675
0.5028073,2.0035188,0.18779713,2.007894,0.17081074,-0.13641258
0.4895483,1.9871113,0.22510427,1.9515588,0.16071357,-0.11980018
0.48793775,2.0008328,0.06894027,2.222411,0.23794526,-0.2577597
0.4975376,1.9938282,0.17237441,2.0134082,0.18459138,-0.14996277
0.48811388,2.0003395,0.1782531,2.0043068,0.18111548,-0.14685735
0.50737023,2.005944,0.24497126,1.8923447,0.143132,-0.077634335
0.48748082,1.9989157,0.15229703,2.0384488,0.19379085,-0.16468723
0.4895936,1.9994285,0.15163729,2.0455334,0.19443816,-0.16794637
0.48963362,1.9874151,0.203039,1.9476635,0.17024876,-0.12078425
0.4842893,1.9984803,0.16951166,2.0364618,0.19262579,-0.16849022
0.4921256,1.9955628,0.18088093,1.9727648,0.18055712,-0.13264276
0.4854219,2.007508,0.22933853,1.8966415,0.15050648,-0.08544172
0.49235126,1.9899555,0.16375884,2.0405653,0.18847701,-0.16350368
0.49209422,2.0000217,0.13533778,2.1127105,0.20691766,-0.2025749
0.48804522,2.003246,0.21802562,1.9080257,0.1587266,-0.096042074
0.48871714,1.9995172,0.17826991,2.0164533,0.18199715,-0.1519434
0.49221143,1.9971018,0.08802301,2.1714978,0.22900727,-0.23283271
0.48517963,1.9966524,0.19051924,1.9853759,0.1776503,-0.14002162
0.48921043,1.9947001,0.21487024,1.9256427,0.15986943,-0.103961885
0.4923882,1.9944154,0.2580452,1.8392204,0.137396,-0.058004647
0.4897439,2.0012853,0.1856206,2.0108812,0.17904323,-0.14936128
0.4910876,1.9963471,0.13607366,2.0697248,0.20124976,-0.17965662
0.50659484,2.0101147,0.25975576,1.8697331,0.13509817,-0.065108225
0.4982584,2.0094628,0.21188611,1.9323472,0.15607072,-0.09757757
0.48973566,1.9888455,0.21298856,1.935072,0.16379634,-0.11205469
0.49182758,1.9924581,0.13799226,2.0602765,0.20344234,-0.17776336
0.49036756,1.9992044,0.1458439,2.0591605,0.1970435,-0.1744215
0.50713295,2.0060253,0.2054019,1.9995064,0.16430521,-0.13235483
0.49097353,2.0029933,0.15444997,2.0982003,0.19964138,-0.19584483
0.48843503,2.0006676,0.16370192,2.0461445,0.19123511,-0.16929537
0.49234748,1.9954643,0.14777118,2.0727665,0.19808534,-0.1814466
0.48707357,2.0006068,0.08125262,2.214691,0.23688382,-0.25731298
0.48939857,2.0012803,0.1692276,2.0482352,0.18889755,-0.16967332
0.4879768,2.0012197,0.099035114,2.18216,0.22712383,-0.23986503
0.4854864,1.9969109,0.095128104,2.1454706,0.22438848,-0.22087397
0.48998895,2.0008833,0.15640861,2.0455782,0.19212401,-0.16748556
